obj_name,obj_type,sub_name,sub_type,rel_name,rel_type
药用植物,名称,药用大蒜紫斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,女贞叶斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,红蓼(水红花子)褐斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,辣椒疫病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,阳春砂仁叶斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,韭菜灰霉病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,油菜软腐病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,菠萝灰斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,小茴香枯萎病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,小茴香灰斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,银杏褐斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,绿豆细菌性疫病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,浮小麦根腐病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,稻白叶枯病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,高梁黑穗病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,麦角,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,花椒锈病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,胡椒黄化病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,胡椒镰刀菌枯萎病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,病害山楂、野山楂锈病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,山楂、野山楂白粉病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,病害木亡果炭疽病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,柑橘,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,桃褐斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,酸浆,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,葫芦果斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,西瓜疫病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,桃南瓜,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,咖啡褐斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,栝楼、瓜萎白粉病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,菠萝黑腐病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,小茴香软腐病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,马钱轮纹褐斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,番木瓜褐腐病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,绿豆叶斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,荞麦立枯病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,蓖麻黑斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,苘麻子胴枯病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,亚麻立枯病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,啤酒花灰霉病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,啤酒花霜霉病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,小茴香猝倒病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,莳萝立枯病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,莲褐纹病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,芡黑斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,肉桂叶枯病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,稠李红点病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,丝瓜根结钱虫病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,丝瓜轮纹斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,益智轮绞褐斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,药用莱菔花叶病毒病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,杏疔病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,佛手菌核病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,佛手炭疽病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,槟榔炭疽病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,番木瓜霜疫病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,木瓜锈病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,栀子孢绿病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,柚疮痂病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,梅疮痂病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,枣锈病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,枣疯病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,泡桐丛枝病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,泡桐根结线虫病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,补骨脂变叶病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,核桃枝枯病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,荔枝霜疫病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,龙眼、荔枝鬼帚病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,西番莲黑斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,番石榴褐斑病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,西番莲茎腐病,疾病名称,种子果实类药材病害,病害类型
药用植物,名称,红花猝倒病,疾病名称,花类药材病害,病害类型
药用植物,名称,红花炭疽病,疾病名称,花类药材病害,病害类型
药用植物,名称,金银花,疾病名称,花类药材病害,病害类型
药用植物,名称,款冬白绢病,疾病名称,花类药材病害,病害类型
药用植物,名称,菊花叶斑病,疾病名称,花类药材病害,病害类型
药用植物,名称,药菊花斑枯病,疾病名称,花类药材病害,病害类型
药用植物,名称,菊花锈病,疾病名称,花类药材病害,病害类型
药用植物,名称,菊花灰霉病,疾病名称,花类药材病害,病害类型
药用植物,名称,菊花白绢病,疾病名称,花类药材病害,病害类型
药用植物,名称,红花锈病,疾病名称,花类药材病害,病害类型
药用植物,名称,向日葵霜霉病,疾病名称,花类药材病害,病害类型
药用植物,名称,药用向日葵列当,疾病名称,花类药材病害,病害类型
药用植物,名称,马蔺锈病,疾病名称,花类药材病害,病害类型
药用植物,名称,万寿菊花腐病,疾病名称,花类药材病害,病害类型
药用植物,名称,药用菊花白粉病,疾病名称,花类药材病害,病害类型
药用植物,名称,菊花花叶病毒病,疾病名称,花类药材病害,病害类型
药用植物,名称,菊花根癌病,疾病名称,花类药材病害,病害类型
药用植物,名称,药用菊花菌核病,疾病名称,花类药材病害,病害类型
药用植物,名称,药菊花枯萎病,疾病名称,花类药材病害,病害类型
药用植物,名称,菊花霜霉病,疾病名称,花类药材病害,病害类型
药用植物,名称,玉米大斑病,疾病名称,花类药材病害,病害类型
药用植物,名称,桂花炭疽病,疾病名称,花类药材病害,病害类型
药用植物,名称,鸡冠花,疾病名称,花类药材病害,病害类型
药用植物,名称,量天尺炭疽病,疾病名称,花类药材病害,病害类型
药用植物,名称,量天尺枯萎腐烂病,疾病名称,花类药材病害,病害类型
药用植物,名称,夹竹桃褐斑病,疾病名称,花类药材病害,病害类型
药用植物,名称,白扁豆锈病,疾病名称,花类药材病害,病害类型
药用植物,名称,玫瑰、月季黑斑病,疾病名称,花类药材病害,病害类型
药用植物,名称,玫瑰、月季白粉病,疾病名称,花类药材病害,病害类型
药用植物,名称,玫瑰、月季病毒病,疾病名称,花类药材病害,病害类型
药用植物,名称,番红花腐烂病,疾病名称,花类药材病害,病害类型
药用植物,名称,白花曼陀罗黑斑病,疾病名称,花类药材病害,病害类型
药用植物,名称,白花曼陀罗轮纹病,疾病名称,花类药材病害,病害类型
药用植物,名称,白花曼陀罗灰斑病,疾病名称,花类药材病害,病害类型
药用植物,名称,曼陀罗黄萎病,疾病名称,花类药材病害,病害类型
药用植物,名称,白扁豆炭疽病,疾病名称,花类药材病害,病害类型
药用植物,名称,穿心莲枯萎病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,紫苏锈病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,薄荷白绢病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,薄荷茎枯病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,薄荷病毒病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,薄荷灰斑病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,薄荷白粉病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,薄荷霜霉病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,薄荷斑枯病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,香草兰茎腐病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,佩兰白绢病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,苦菜锈病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,苏铁斑点病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,龙葵轮纹病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,仙人掌炭疽病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,薄荷锈病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,凤仙花白粉病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,慈菇黑粉病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,病害檀香煤病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,苋白锈病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,马齿苋白锈病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,艾白粉病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,芦荟炭疽病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,落葵紫斑病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,茶树炭疽病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,槲寄生和扁枝槲寄生,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,油松针锈病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,油松立枯病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,烟草黑胫病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,枇杷炭疽病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,石楠红斑病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,荠菜病毒病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,长春花变叶病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,马铃薯炭疽病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,山莴苣白粉病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,菊苣软腐病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,藜霜霉病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,藜灰斑病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,藜叶斑病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,菟丝子为害藜,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,车前草白粉病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,君达菜果脚病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,芫荽菌核病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,蕹菜猝倒病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,蕺菜白绢病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,草木樨白粉病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,狗尾草叶斑病,疾病名称,全草类药材及叶用药材病害,病害类型
药用植物,名称,牡丹根腐病,疾病名称,皮类药材病害,病害类型
药用植物,名称,吊兰炭疽病,疾病名称,皮类药材病害,病害类型
药用植物,名称,石竹褐斑病,疾病名称,皮类药材病害,病害类型
药用植物,名称,黄柏、黄皮树褐斑病,疾病名称,皮类药材病害,病害类型
药用植物,名称,牡丹白粉病,疾病名称,皮类药材病害,病害类型
药用植物,名称,杜仲立枯病,疾病名称,皮类药材病害,病害类型
药用植物,名称,牡丹灰霉病,疾病名称,皮类药材病害,病害类型
药用植物,名称,紫菜莉叶斑病,疾病名称,皮类药材病害,病害类型
药用植物,名称,小蓟灰斑病,疾病名称,皮类药材病害,病害类型
药用植物,名称,朱砂叶螨,疾病名称,草本害虫,病害类型
药用植物,名称,花蓟马,疾病名称,草本害虫,病害类型
药用植物,名称,葱蓟马,疾病名称,草本害虫,病害类型
药用植物,名称,棉蚜,疾病名称,草本害虫,病害类型
药用植物,名称,桃蚜,疾病名称,草本害虫,病害类型
药用植物,名称,侧多食跗线螨,疾病名称,草本害虫,病害类型
药用植物,名称,豆灰蝶,疾病名称,草本害虫,病害类型
药用植物,名称,甜菜夜蛾,疾病名称,草本害虫,病害类型
药用植物,名称,银纹夜蛾,疾病名称,草本害虫,病害类型
药用植物,名称,小红蛱蝶,疾病名称,草本害虫,病害类型
药用植物,名称,大螟,疾病名称,草本害虫,病害类型
药用植物,名称,菜粉蝶,疾病名称,草本害虫,病害类型
药用植物,名称,大蓑蛾,疾病名称,草本害虫,病害类型
药用植物,名称,绿盲蝽,疾病名称,草本害虫,病害类型
药用植物,名称,斑须蝽,疾病名称,草本害虫,病害类型
药用植物,名称,红花指管蚜,疾病名称,草本害虫,病害类型
药用植物,名称,杜仲立枯病,疾病名称,草本害虫,病害类型
药用植物,名称,黄柏、黄皮树褐斑病,疾病名称,草本害虫,病害类型
药用植物,名称,牡丹根腐病,疾病名称,草本害虫,病害类型
药用植物,名称,牡丹灰霉病,疾病名称,草本害虫,病害类型
药用植物,名称,牡丹白粉病,疾病名称,草本害虫,病害类型
药用植物,名称,吊兰炭疽病,疾病名称,草本害虫,病害类型
药用植物,名称,小蓟灰斑病,疾病名称,草本害虫,病害类型
药用植物,名称,紫菜莉叶斑病,疾病名称,草本害虫,病害类型
药用植物,名称,石竹褐斑病,疾病名称,草本害虫,病害类型
药用植物,名称,害虫胡萝卜微管蚜,疾病名称,草本害虫,病害类型
药用植物,名称,绣线菊蚜,疾病名称,草本害虫,病害类型
药用植物,名称,菊小长管蚜,疾病名称,草本害虫,病害类型
药用植物,名称,红花实蝇,疾病名称,草本害虫,病害类型
药用植物,名称,菊天牛,疾病名称,草本害虫,病害类型
药用植物,名称,温室白粉虱,疾病名称,草本害虫,病害类型
药用植物,名称,药用南美斑潜蝇,疾病名称,草本害虫,病害类型
药用植物,名称,南美斑潜蝇,疾病名称,草本害虫,病害类型
药用植物,名称,菊花瘿蚊,疾病名称,草本害虫,病害类型
药用植物,名称,紫苏野螟,疾病名称,草本害虫,病害类型
药用植物,名称,茴香薄翅野螟,疾病名称,草本害虫,病害类型
药用植物,名称,黑足黑守瓜,疾病名称,草本害虫,病害类型
药用植物,名称,莴苣冬夜蛾,疾病名称,草本害虫,病害类型
药用植物,名称,花弄蝶,疾病名称,草本害虫,病害类型
药用植物,名称,姜弄蝶,疾病名称,草本害虫,病害类型
药用植物,名称,黄凤蝶,疾病名称,草本害虫,病害类型
药用植物,名称,菊潜叶蝇,疾病名称,草本害虫,病害类型
药用植物,名称,茄二十八星瓢虫,疾病名称,草本害虫,病害类型
药用植物,名称,番茄斑潜蝇,疾病名称,草本害虫,病害类型
药用植物,名称,豌豆彩潜蝇,疾病名称,草本害虫,病害类型
药用植物,名称,豆秆果潜蝇,疾病名称,草本害虫,病害类型
药用植物,名称,亚洲玉米螟,疾病名称,草本害虫,病害类型
药用植物,名称,草地螟,疾病名称,草本害虫,病害类型
药用植物,名称,豆荚斑螟,疾病名称,草本害虫,病害类型
药用植物,名称,斜纹夜娥,疾病名称,草本害虫,病害类型
药用植物,名称,棉铃虫,疾病名称,草本害虫,病害类型
药用植物,名称,棉小造桥虫,疾病名称,草本害虫,病害类型
药用植物,名称,大青叶蝉,疾病名称,草本害虫,病害类型
药用植物,名称,十四点负泥甲,疾病名称,草本害虫,病害类型
药用植物,名称,红棕灰夜蛾,疾病名称,木本害虫,病害类型
药用植物,名称,玫瑰巾夜蛾,疾病名称,木本害虫,病害类型
药用植物,名称,茸毒蛾,疾病名称,木本害虫,病害类型
药用植物,名称,樗蚕蛾,疾病名称,木本害虫,病害类型
药用植物,名称,银杏大蚕蛾,疾病名称,木本害虫,病害类型
药用植物,名称,绿尾大蚕蛾,疾病名称,木本害虫,病害类型
药用植物,名称,柑桔凤蝶,疾病名称,木本害虫,病害类型
药用植物,名称,小绿叶蝉,疾病名称,木本害虫,病害类型
药用植物,名称,黄刺蛾,疾病名称,木本害虫,病害类型
药用植物,名称,枣尺蠖,疾病名称,木本害虫,病害类型
药用植物,名称,咖啡木蠹娥,疾病名称,木本害虫,病害类型
药用植物,名称,榆四脉绵蚜,疾病名称,木本害虫,病害类型
药用植物,名称,枸杞蚜虫,疾病名称,木本害虫,病害类型
药用植物,名称,诃子瘤蛾,疾病名称,木本害虫,病害类型
药用植物,名称,枸杞木虱,疾病名称,木本害虫,病害类型
药用植物,名称,枸杞实蝇,疾病名称,木本害虫,病害类型
药用植物,名称,枸杞负泥虫,疾病名称,木本害虫,病害类型
药用植物,名称,梨花网蝽,疾病名称,木本害虫,病害类型
药用植物,名称,竹节,疾病名称,木本害虫,病害类型
药用植物,名称,竹节虫,疾病名称,木本害虫,病害类型
药用植物,名称,蔷薇叶蜂,疾病名称,木本害虫,病害类型
药用植物,名称,蔷薇切叶蜂,疾病名称,木本害虫,病害类型
药用植物,名称,咖啡透翅天蛾,疾病名称,木本害虫,病害类型
药用植物,名称,枇杷黄毛虫,疾病名称,木本害虫,病害类型
药用植物,名称,玉带凤蝶,疾病名称,木本害虫,病害类型
药用植物,名称,中华虎凤蝶,疾病名称,木本害虫,病害类型
药用植物,名称,黄栀子灰蝶,疾病名称,木本害虫,病害类型
药用植物,名称,柳蝙蛾,疾病名称,木本害虫,病害类型
药用植物,名称,褐天牛,疾病名称,木本害虫,病害类型
药用植物,名称,星天牛,疾病名称,木本害虫,病害类型
药用植物,名称,光肩星天牛,疾病名称,木本害虫,病害类型
药用植物,名称,龟背天牛,疾病名称,木本害虫,病害类型
药用植物,名称,中华锯花天牛,疾病名称,木本害虫,病害类型
药用植物,名称,中华金带蛾,疾病名称,木本害虫,病害类型
药用植物,名称,山楂叶螨,疾病名称,木本害虫,病害类型
药用植物,名称,瘤胸材小蠹,疾病名称,木本害虫,病害类型
药用植物,名称,山楂长小囊,疾病名称,木本害虫,病害类型
药用植物,名称,紫薇绒蚧,疾病名称,木本害虫,病害类型
药用植物,名称,紫苏粉蚧,疾病名称,木本害虫,病害类型
药用植物,名称,常春藤圆盾蚧,疾病名称,木本害虫,病害类型
药用植物,名称,榆黄金花虫,疾病名称,木本害虫,病害类型
药用植物,名称,榆毒蛾,疾病名称,木本害虫,病害类型
药用植物,名称,马尾松毛虫,疾病名称,木本害虫,病害类型
药用植物,名称,植物害虫马尾松毛虫,疾病名称,木本害虫,病害类型
药用植物,名称,吹绵蚧,疾病名称,木本害虫,病害类型
药用植物,名称,红蜡蚧,疾病名称,木本害虫,病害类型
药用植物,名称,椰圆蚧,疾病名称,木本害虫,病害类型
药用植物,名称,角蜡蚧,疾病名称,木本害虫,病害类型
药用植物,名称,腐食酪螨,疾病名称,药用植物根部害虫,病害类型
药用植物,名称,罗宾根蜗,疾病名称,药用植物根部害虫,病害类型
药用植物,名称,韭菜迟眼蕈蚊,疾病名称,药用植物根部害虫,病害类型
药用植物,名称,龟背天牛,疾病名称,药用植物根部害虫,病害类型
药用植物,名称,地老虎类,疾病名称,药用植物根部害虫,病害类型
药用植物,名称,蝼蛄类,疾病名称,药用植物根部害虫,病害类型
药用植物,名称,种蝇类,疾病名称,药用植物根部害虫,病害类型
药用植物,名称,西瓜虫,疾病名称,药用植物根部害虫,病害类型
药用植物,名称,野蛹蝓和同型巴蜗牛,疾病名称,药用植物根部害虫,病害类型
药用植物,名称,金龟子,疾病名称,药用植物根部害虫,病害类型
药用植物,名称,金针虫类,疾病名称,药用植物根部害虫,病害类型
药用植物,名称,网目拟地甲,疾病名称,药用植物根部害虫,病害类型
药用植物,名称,油葫芦类,疾病名称,药用植物根部害虫,病害类型
一柱香病,疾病名称,水稻一柱香病,属性,中文名,属性
一柱香病,疾病名称,riceudbattadisease,属性,外文名,属性
一柱香病,疾病名称,稻一柱香病,别名,别名,别名
一柱香病,疾病名称,稻柱香菌,属性,病原,属性
一柱香病,疾病名称,水稻,属性,为害作物,属性
一柱香病,疾病名称,穗部,属性,为害部位,属性
三化螟,疾病名称,钻心虫,别名,别名,别名
三化螟,疾病名称,三化螟,属性,中文学名,属性
三化螟,疾病名称,Scirpophagaincertulas,属性,拉丁学名,属性
三化螟,疾病名称,动物界,属性,界,属性
三化螟,疾病名称,节肢动物门,属性,门,属性
三化螟,疾病名称,六足亚门,属性,亚门,属性
三化螟,疾病名称,昆虫纲,属性,纲,属性
三化螟,疾病名称,有翅亚纲,属性,亚纲,属性
三化螟,疾病名称,鳞翅目（Lepidoptera）,属性,目,属性
三化螟,疾病名称,异角亚目,属性,亚目,属性
三化螟,疾病名称,螟蛾科（Pyralidae）,属性,科,属性
三化螟,疾病名称,蛀禾螟属,属性,属,属性
三化螟,疾病名称,三化螟,属性,种,属性
三化螟,疾病名称,长江流域及以南稻区。,属性,分布区域,属性
东格鲁病毒病,疾病名称,东格鲁球状病毒,属性,中文名,属性
东格鲁病毒病,疾病名称,Ricetungrosphericalvirus,属性,拉丁学名,属性
东格鲁病毒病,疾病名称,玉米褪绿矮缩病毒组,属性,病原分类地位,属性
东格鲁病毒病,疾病名称,病毒,属性,病害类型,属性
东格鲁病毒病,疾病名称,水稻,属性,主要危害作物,属性
二化螟,疾病名称,二化螟,属性,中文名,属性
二化螟,疾病名称,钻心虫,别名,别名,别名
二化螟,疾病名称,蛀心虫,别名,别名,别名
二化螟,疾病名称,蛀秆虫,别名,别名,别名
二化螟,疾病名称,Chilosuppressalis（Walker）,属性,拉丁学名,属性
二化螟,疾病名称,动物界,属性,界,属性
二化螟,疾病名称,节肢动物门,属性,门,属性
二化螟,疾病名称,昆虫纲,属性,纲,属性
二化螟,疾病名称,有翅亚纲,属性,亚纲,属性
二化螟,疾病名称,鳞翅目,属性,目,属性
二化螟,疾病名称,螟蛾科,属性,科,属性
二化螟,疾病名称,二化螟,属性,种,属性
二化螟,疾病名称,中国各水稻区均有分布，以长江流域及以南稻区为主。,属性,分布区域,属性
云形病,疾病名称,稻格氏霉,属性,中文学名,属性
云形病,疾病名称,Gerlachiaoryzae（HashiokaetYokogi）w.Gams,属性,拉丁学名,属性
云形病,疾病名称,真菌界,属性,界,属性
云形病,疾病名称,半知菌亚门,属性,门,属性
低温冷害,疾病名称,水稻低温冷害,属性,中文名,属性
低温冷害,疾病名称,农业生产,属性,所属领域,属性
倒伏,疾病名称,水稻倒伏,属性,中文名,属性
倒伏,疾病名称,ricelodging,属性,外文名,属性
倒伏,疾病名称,使作物的产量和质量降低,属性,影响,属性
倒伏,疾病名称,稻、麦等谷类作物,属性,对象,属性
倒伏,疾病名称,作物生育的中后期,属性,发生时期,属性
倒伏,疾病名称,基部倒伏，二是折秆倒伏,属性,症状,属性
叶尖枯病,疾病名称,稻生茎点霉,属性,中文学名,属性
叶尖枯病,疾病名称,PhomaoryzicolaHara=PhyllostictaoryzaeHara,属性,拉丁学名,属性
叶尖枯病,疾病名称,真菌界,属性,界,属性
叶尖枯病,疾病名称,半知菌亚门真菌,属性,门,属性
叶鞘网斑病,疾病名称,稻叶鞘网斑病,属性,中文名,属性
叶鞘网斑病,疾病名称,Sheathnet-blotchofrice,属性,外文名,属性
叶鞘网斑病,疾病名称,水稻叶鞘网斑病,别名,别名,别名
叶鞘网斑病,疾病名称,稻叶鞘网斑病菌,属性,病原,属性
叶鞘网斑病,疾病名称,水稻,属性,为害作物,属性
叶鞘网斑病,疾病名称,叶鞘,属性,为害部位,属性
叶鞘腐败病,疾病名称,稻帚枝霉,属性,中文学名,属性
叶鞘腐败病,疾病名称,Sarocladiumoryzae（Sawada）W.Gams.etWebster,属性,拉丁学名,属性
叶鞘腐败病,疾病名称,真菌界,属性,界,属性
叶鞘腐败病,疾病名称,半知菌亚门,属性,门,属性
叶鞘腐败病,疾病名称,水稻,属性,危害作物,属性
叶鞘腐败病,疾病名称,叶鞘,属性,为害部位,属性
叶黑肿病,疾病名称,叶黑肿病,别名,别名,别名
叶黑肿病,疾病名称,水稻叶黑粉病,属性,中医病名,属性
叶黑肿病,疾病名称,水稻,属性,多发群体,属性
叶黑肿病,疾病名称,叶片,属性,常见发病部位,属性
周斑水虹,疾病名称,水稻周斑水虹,属性,中文学名,属性
周斑水虹,疾病名称,Stratiomyiachoui(Lindner),属性,拉丁学名,属性
周斑水虹,疾病名称,动物界,属性,界,属性
周斑水虹,疾病名称,节肢动物门Arthropoda,属性,门,属性
周斑水虹,疾病名称,昆虫纲Isecta,属性,纲,属性
周斑水虹,疾病名称,双翅目,属性,目,属性
周斑水虹,疾病名称,水虹科,属性,科,属性
周斑水虹,疾病名称,分布在辽宁、黑龙江、陕西等,属性,分布区域,属性
大稻缘蝽,疾病名称,稻蛛缘蝽,别名,别名,别名
大稻缘蝽,疾病名称,稻穗缘蝽,别名,别名,别名
大稻缘蝽,疾病名称,异稻缘蝽,别名,别名,别名
大稻缘蝽,疾病名称,水稻大稻缘蝽,属性,中文学名,属性
大稻缘蝽,疾病名称,Leptocorisaacuta(Thunberg,属性,拉丁学名,属性
大稻缘蝽,疾病名称,动物界,属性,界,属性
大稻缘蝽,疾病名称,节肢动物门Arthropoda,属性,门,属性
大稻缘蝽,疾病名称,昆虫纲Isecta,属性,纲,属性
大稻缘蝽,疾病名称,半翅目,属性,目,属性
大稻缘蝽,疾病名称,缘熔科,属性,科,属性
大稻缘蝽,疾病名称,分布在广东、广西、海南、云南、台湾等省区,属性,分布区域,属性
大绿蝽,疾病名称,角肩蝽象,别名,别名,别名
大绿蝽,疾病名称,角肩蝽,别名,别名,别名
大绿蝽,疾病名称,长吻蝽,别名,别名,别名
大绿蝽,疾病名称,棱蝽。,别名,别名,别名
大绿蝽,疾病名称,水稻大绿蝽,属性,中文学名,属性
大绿蝽,疾病名称,Rhynchocorishumeralis(Thunberg),属性,拉丁学名,属性
大绿蝽,疾病名称,动物界,属性,界,属性
大绿蝽,疾病名称,节肢动物门Arthropoda,属性,门,属性
大绿蝽,疾病名称,昆虫纲Insecta,属性,纲,属性
大绿蝽,疾病名称,半翅目,属性,目,属性
大绿蝽,疾病名称,蝽科,属性,科,属性
大绿蝽,疾病名称,江苏、浙江、江西、湖南；福建、台湾、广东、广西、贵州、四川等,属性,分布区域,属性
大绿蝽,疾病名称,桔棘蝽、黄谅蚁、螳螂和蜘蛛。,属性,天敌,属性
大螟,疾病名称,大螟,属性,中文名,属性
大螟,疾病名称,稻蛀茎夜蛾,别名,别名,别名
大螟,疾病名称,紫螟,别名,别名,别名
大螟,疾病名称,"Sesamiainferens(Walker,1856)",属性,拉丁学名,属性
大螟,疾病名称,节肢动物门,属性,门,属性
大螟,疾病名称,六足亚门,属性,亚门,属性
大螟,疾病名称,昆虫纲,属性,纲,属性
大螟,疾病名称,有翅亚纲,属性,亚纲,属性
大螟,疾病名称,鳞翅目,属性,目,属性
大螟,疾病名称,夜蛾科Noctuidae,属性,科,属性
